#   X     Y     Z      S       D
   277    54   324  4.3917  1.7101
   277    55   324  4.3908  1.7095
   276    55   324  4.3780  1.7015
   276    54   324  4.3764  1.7005
   277    53   324  4.3617  1.6912
   278    54   324  4.3555  1.6873
   278    55   324  4.3487  1.6830
   276    53   324  4.3433  1.6797
   278    53   324  4.3321  1.6727
   276    55   325  4.2788  1.6449
   276    54   325  4.2676  1.6379
   276    53   325  4.2316  1.6158
   277    55   325  4.2241  1.6112
   277    54   325  4.2156  1.6060
   277    53   325  4.1849  1.5873
   278    55   325  4.1313  1.5551
   278    54   325  4.1261  1.5520
   278    53   325  4.1005  1.5368
   277    56   324  4.3559  1.6876
   276    56   324  4.3449  1.6807
   278    56   324  4.3092  1.6584
   275    55   324  4.3090  1.6583
   275    54   324  4.3075  1.6574
   277    52   324  4.3022  1.6541
   275    55   325  4.2913  1.6526
   276    52   324  4.2803  1.6405
   278    52   324  4.2792  1.6399
   275    54   325  4.2784  1.6446
   275    56   324  4.2756  1.6376
   275    53   324  4.2744  1.6369
   275    56   325  4.2740  1.6419
   279    54   324  4.2733  1.6362
   277    56   326  4.2730  1.6465
   277    55   326  4.2651  1.6416
   278    56   326  4.2641  1.6410
   276    56   325  4.2624  1.6347
   279    53   324  4.2590  1.6275
   279    55   324  4.2576  1.6266
   278    55   326  4.2556  1.6357
   275    53   325  4.2384  1.6199
   277    54   326  4.2379  1.6248
   276    56   326  4.2314  1.6208
   278    54   326  4.2293  1.6195
   276    55   326  4.2266  1.6178
   279    52   324  4.2149  1.6005
   275    52   324  4.2114  1.5984
   279    56   324  4.2105  1.5978
   277    56   325  4.2078  1.6013
   279    56   326  4.2041  1.6041
   276    54   326  4.2005  1.6018
   279    55   326  4.1972  1.5999
   277    53   326  4.1927  1.5971
   278    53   326  4.1861  1.5931
   279    54   326  4.1738  1.5856
   275    52   325  4.1724  1.5798
   276    52   325  4.1716  1.5793
   276    53   326  4.1549  1.5742
   275    56   326  4.1440  1.5676
   275    55   326  4.1440  1.5676
   279    53   326  4.1337  1.5614
   277    52   325  4.1317  1.5553
   277    52   326  4.1288  1.5585
   278    52   326  4.1246  1.5560
   275    54   326  4.1209  1.5538
   278    56   325  4.1145  1.5451
   276    52   326  4.0897  1.5352
   275    53   326  4.0768  1.5275
   279    52   326  4.0750  1.5264
   278    52   325  4.0537  1.5091
   275    52   326  4.0120  1.4894
   279    55   325  4.0067  1.4817
   279    54   325  4.0046  1.4805
   279    56   325  3.9889  1.4714
   279    53   325  3.9833  1.4682
   279    52   325  3.9412  1.4440
   277    57   324  4.2831  1.6423
   276    57   324  4.2727  1.6359
   274    55   325  4.2611  1.6339
   277    57   326  4.2578  1.6371
   278    57   326  4.2517  1.6333
   274    54   325  4.2479  1.6258
   274    56   325  4.2421  1.6222
   278    57   324  4.2335  1.6119
   275    57   325  4.2226  1.6103
   276    57   325  4.2143  1.6052
   277    51   324  4.2127  1.5992
   276    57   326  4.2113  1.6085
   274    53   325  4.2056  1.5999
   275    57   324  4.2031  1.5934
   277    55   327  4.1973  1.6049
   278    51   324  4.1961  1.5892
   276    55   327  4.1921  1.6018
   279    57   326  4.1921  1.5967
   276    56   327  4.1900  1.6005
   274    54   324  4.1884  1.5845
   274    55   324  4.1884  1.5845
   274    57   325  4.1875  1.5889
   276    51   324  4.1874  1.5839
   277    56   327  4.1859  1.5980
   277    54   327  4.1764  1.5922
   277    57   325  4.1631  1.5742
   276    54   327  4.1624  1.5837
   278    55   327  4.1621  1.5835
   274    53   324  4.1574  1.5659
   274    56   324  4.1541  1.5639
   276    57   327  4.1519  1.5773
   280    54   324  4.1515  1.5623
   278    54   327  4.1509  1.5767
   275    56   327  4.1496  1.5759
   280    53   324  4.1475  1.5599
   275    55   327  4.1432  1.5720
   278    56   327  4.1407  1.5705
   279    51   324  4.1399  1.5554
   277    57   327  4.1388  1.5694
   274    52   325  4.1355  1.5576
   279    57   324  4.1293  1.5491
   277    53   327  4.1272  1.5624
   280    55   324  4.1251  1.5466
   275    57   327  4.1200  1.5580
   275    51   324  4.1186  1.5427
   275    57   326  4.1174  1.5517
   280    52   324  4.1125  1.5391
   278    53   327  4.1101  1.5521
   276    53   327  4.1057  1.5495
   275    54   327  4.1057  1.5495
   274    52   324  4.0971  1.5300
   280    56   326  4.0951  1.5383
   280    55   326  4.0917  1.5363
   279    55   327  4.0907  1.5405
   279    54   327  4.0898  1.5400
   276    51   325  4.0854  1.5278
   278    57   327  4.0842  1.5366
   274    57   324  4.0816  1.5208
   280    57   326  4.0814  1.5302
   275    51   325  4.0791  1.5241
   278    57   325  4.0727  1.5203
   280    54   326  4.0722  1.5248
   280    56   324  4.0681  1.5129
   274    56   327  4.0640  1.5246
   279    56   327  4.0587  1.5215
   279    53   327  4.0582  1.5212
   277    52   327  4.0534  1.5184
   277    51   325  4.0530  1.5087
   274    55   327  4.0500  1.5163
   280    51   324  4.0457  1.4998
   277    51   326  4.0437  1.5080
   278    52   327  4.0429  1.5121
   275    53   327  4.0428  1.5121
   274    57   327  4.0422  1.5117
   278    51   326  4.0416  1.5067
   274    51   325  4.0365  1.4990
   280    53   326  4.0357  1.5033
   276    52   327  4.0265  1.5025
   274    55   326  4.0254  1.4972
   274    56   326  4.0194  1.4937
   274    51   324  4.0078  1.4778
   274    54   326  4.0068  1.4863
   274    54   327  4.0060  1.4905
   276    51   326  4.0035  1.4844
   279    52   327  3.9983  1.4859
   280    54   327  3.9962  1.4847
   279    51   326  3.9940  1.4789
   279    57   327  3.9926  1.4826
   280    55   327  3.9865  1.4790
   274    57   326  3.9853  1.4738
   278    51   325  3.9818  1.4673
   280    52   326  3.9795  1.4705
   280    57   324  3.9795  1.4614
   280    53   327  3.9740  1.4718
   274    53   326  3.9656  1.4625
   275    52   327  3.9596  1.4635
   277    51   327  3.9586  1.4628
   278    51   327  3.9523  1.4592
   279    57   325  3.9489  1.4484
   280    56   327  3.9438  1.4543
   274    53   327  3.9385  1.4512
   276    51   327  3.9285  1.4455
   275    51   326  3.9260  1.4397
   280    52   327  3.9217  1.4416
   279    51   327  3.9127  1.4365
   274    52   326  3.9030  1.4265
   280    51   326  3.8998  1.4248
   279    51   325  3.8742  1.4059
   280    57   327  3.8683  1.4112
   275    51   327  3.8599  1.4064
   280    54   325  3.8575  1.3966
   280    55   325  3.8572  1.3964
   274    52   327  3.8530  1.4025
   280    51   327  3.8417  1.3962
   280    53   325  3.8388  1.3861
   280    56   325  3.8379  1.3856
   274    51   326  3.8188  1.3791
   280    52   325  3.7990  1.3640
   280    57   325  3.7988  1.3639
   274    51   327  3.7535  1.3470
   280    51   325  3.7343  1.3285
   277    58   326  4.2145  1.6104
   278    58   326  4.2136  1.6098
   273    55   325  4.1910  1.5911
   273    54   325  4.1793  1.5840
   273    56   325  4.1695  1.5780
   277    58   324  4.1684  1.5724
   276    58   326  4.1613  1.5780
   276    58   324  4.1578  1.5661
   279    58   326  4.1572  1.5756
   273    53   325  4.1369  1.5585
   275    58   325  4.1338  1.5566
   276    58   325  4.1313  1.5551
   278    58   324  4.1181  1.5424
   273    57   325  4.1113  1.5432
   274    58   325  4.0939  1.5329
   277    50   324  4.0924  1.5272
   275    58   324  4.0879  1.5245
   277    58   325  4.0866  1.5285
   278    50   324  4.0819  1.5210
