#   X     Y     Z      S       D
   414   187   172  3.7417  1.0480
   414   188   172  3.7342  1.0450
   415   187   172  3.7278  1.0424
   414   186   172  3.7256  1.0416
   415   188   172  3.7214  1.0399
   413   187   172  3.7133  1.0366
   415   186   172  3.7104  1.0355
   413   188   172  3.7064  1.0339
   413   186   172  3.6964  1.0299
   413   186   173  3.1221  0.8124
   414   186   173  3.1185  0.8111
   413   187   173  3.1106  0.8083
   414   187   173  3.1053  0.8064
   415   186   173  3.0850  0.7992
   415   187   173  3.0698  0.7938
   413   188   173  3.0686  0.7934
   414   188   173  3.0639  0.7918
   415   188   173  3.0285  0.7793
   413   186   171  2.9235  0.7438
   414   186   171  2.9232  0.7437
   415   186   171  2.9003  0.7358
   414   187   171  2.8867  0.7312
   413   187   171  2.8846  0.7305
   415   187   171  2.8669  0.7245
   414   188   171  2.8368  0.7143
   413   188   171  2.8337  0.7132
   415   188   171  2.8182  0.7080
   414   189   172  3.7036  1.0327
   415   189   172  3.6913  1.0278
   414   185   172  3.6842  1.0250
   413   189   172  3.6762  1.0218
   416   187   172  3.6717  1.0200
   416   188   172  3.6680  1.0186
   415   185   172  3.6678  1.0185
   413   185   172  3.6541  1.0131
   416   186   172  3.6512  1.0119
   412   187   172  3.6442  1.0091
   416   189   172  3.6396  1.0073
   412   188   172  3.6392  1.0072
   412   186   172  3.6248  1.0015
   412   189   172  3.6103  0.9958
   416   185   172  3.6053  0.9938
   412   185   172  3.5797  0.9838
   415   188   170  3.2176  0.8483
   415   187   170  3.2167  0.8480
   414   188   170  3.2098  0.8455
   414   187   170  3.2082  0.8449
   415   189   170  3.2017  0.8425
   415   186   170  3.1993  0.8416
   416   187   170  3.1953  0.8402
   416   188   170  3.1953  0.8402
   414   189   170  3.1939  0.8397
   414   186   170  3.1895  0.8381
   416   186   170  3.1785  0.8341
   416   189   170  3.1784  0.8341
   413   188   170  3.1691  0.8307
   413   187   170  3.1667  0.8299
   415   185   170  3.1634  0.8287
   413   189   170  3.1525  0.8248
   414   185   170  3.1522  0.8247
   413   186   170  3.1461  0.8225
   416   185   170  3.1429  0.8213
   413   185   170  3.1064  0.8082
   414   185   173  3.1025  0.8054
   413   185   173  3.1020  0.8052
   412   186   173  3.0964  0.8033
   412   188   170  3.0933  0.8036
   412   187   170  3.0900  0.8024
   412   187   173  3.0861  0.7996
   412   189   170  3.0760  0.7975
   415   185   173  3.0735  0.7951
   412   185   173  3.0727  0.7949
   412   186   170  3.0671  0.7943
   412   188   173  3.0432  0.7845
   412   185   170  3.0243  0.7792
   416   186   173  3.0206  0.7766
   416   185   173  3.0129  0.7739
   416   187   173  3.0034  0.7706
   413   189   173  2.9967  0.7682
   414   189   173  2.9942  0.7674
   412   189   173  2.9690  0.7586
   416   188   173  2.9622  0.7563
   415   189   173  2.9609  0.7558
   413   185   171  2.9487  0.7525
   414   185   171  2.9445  0.7510
   412   185   171  2.9283  0.7454
