#   X     Y     Z      S       D
    30   195   177  3.3070  0.8777
    31   195   177  3.3015  0.8757
    31   196   177  3.2991  0.8748
    30   194   177  3.2966  0.8739
    30   196   177  3.2958  0.8736
    29   195   177  3.2948  0.8732
    29   194   177  3.2948  0.8732
    31   194   177  3.2800  0.8678
    29   196   177  3.2759  0.8663
    31   195   178  2.8064  0.7015
    31   194   178  2.8032  0.7004
    31   196   178  2.7764  0.6915
    30   195   178  2.7540  0.6841
    30   194   178  2.7530  0.6838
    30   196   178  2.7229  0.6739
    31   194   176  2.7169  0.6725
    30   194   176  2.6969  0.6659
    29   194   178  2.6794  0.6596
    29   195   178  2.6785  0.6593
    31   195   176  2.6724  0.6579
    29   194   176  2.6599  0.6539
    29   196   178  2.6474  0.6492
    30   195   176  2.6439  0.6487
    31   196   176  2.6040  0.6358
    29   195   176  2.5980  0.6338
    30   196   176  2.5707  0.6251
    29   196   176  2.5205  0.6092
    32   196   177  3.2854  0.8698
    32   195   177  3.2794  0.8676
    29   193   177  3.2743  0.8657
    28   194   177  3.2720  0.8649
    31   197   177  3.2710  0.8645
    30   193   177  3.2653  0.8624
    28   195   177  3.2641  0.8620
    30   197   177  3.2627  0.8615
    32   197   177  3.2625  0.8614
    28   193   177  3.2605  0.8606
    32   194   177  3.2480  0.8561
    28   196   177  3.2405  0.8533
    29   197   177  3.2396  0.8530
    31   193   177  3.2380  0.8524
    28   197   177  3.2037  0.8400
    32   193   177  3.1970  0.8376
    28   194   179  3.0503  0.7847
    28   195   179  3.0477  0.7838
    29   195   179  3.0319  0.7782
    29   194   179  3.0278  0.7768
    28   193   179  3.0254  0.7760
    28   196   179  3.0205  0.7742
    29   196   179  3.0097  0.7705
    30   195   179  3.0028  0.7681
    29   193   179  2.9964  0.7659
    30   194   179  2.9929  0.7647
    30   196   179  2.9858  0.7622
    28   197   179  2.9749  0.7585
    29   197   179  2.9667  0.7556
    31   195   179  2.9611  0.7537
    30   193   179  2.9564  0.7521
    31   196   179  2.9480  0.7492
    31   194   179  2.9474  0.7490
    30   197   179  2.9458  0.7484
    31   197   179  2.9109  0.7365
    31   193   179  2.9088  0.7358
    32   195   179  2.9064  0.7349
    32   196   179  2.8954  0.7312
    32   194   179  2.8918  0.7300
    32   197   179  2.8603  0.7193
    32   193   179  2.8546  0.7174
    32   195   178  2.8330  0.7104
    32   194   178  2.8290  0.7091
    32   196   178  2.8035  0.7006
    32   193   178  2.7925  0.6969
    31   193   178  2.7667  0.6883
    32   197   178  2.7440  0.6808
    31   193   176  2.7378  0.6794
    32   193   176  2.7314  0.6772
    30   193   176  2.7283  0.6762
    30   193   178  2.7186  0.6724
    31   197   178  2.7180  0.6722
    32   194   176  2.7178  0.6728
    29   193   176  2.7035  0.6681
    32   195   176  2.6797  0.6603
    30   197   178  2.6659  0.6552
    28   193   176  2.6641  0.6552
    29   193   178  2.6474  0.6492
    32   196   176  2.6155  0.6395
    28   194   176  2.6083  0.6372
    29   197   178  2.5931  0.6317
    28   194   178  2.5842  0.6289
    28   195   178  2.5832  0.6285
    28   196   178  2.5543  0.6193
    28   193   178  2.5538  0.6192
    28   195   176  2.5385  0.6149
    32   197   176  2.5263  0.6110
    31   197   176  2.5139  0.6071
    28   197   178  2.5050  0.6037
    33   196   177  3.2543  0.8584
    33   195   177  3.2417  0.8538
    33   197   177  3.2355  0.8515
    29   192   177  3.2328  0.8505
    27   194   177  3.2266  0.8483
    28   192   177  3.2263  0.8482
    27   193   177  3.2204  0.8460
    31   198   177  3.2168  0.8447
    30   192   177  3.2155  0.8443
    27   195   177  3.2148  0.8440
    32   198   177  3.2096  0.8421
    30   198   177  3.2081  0.8416
    33   194   177  3.2030  0.8398
    27   192   177  3.1909  0.8354
    27   196   177  3.1906  0.8353
    29   198   177  3.1863  0.8337
    33   198   177  3.1837  0.8328
    31   192   177  3.1806  0.8316
    27   197   177  3.1570  0.8232
    28   198   177  3.1543  0.8222
    33   193   177  3.1457  0.8191
    32   192   177  3.1335  0.8148
    27   198   177  3.1142  0.8079
    33   192   177  3.0784  0.7953
    27   194   179  3.0579  0.7873
    27   195   179  3.0496  0.7844
    27   193   179  3.0394  0.7809
    27   196   179  3.0186  0.7736
    27   192   179  2.9944  0.7652
    28   192   179  2.9747  0.7584
    27   197   179  2.9719  0.7574
    29   192   179  2.9408  0.7467
    28   198   179  2.9190  0.7393
    27   198   179  2.9175  0.7387
    29   198   179  2.9104  0.7363
    30   192   179  2.8983  0.7322
    30   198   179  2.8898  0.7293
    31   198   179  2.8556  0.7178
    31   192   179  2.8512  0.7163
    33   195   179  2.8375  0.7117
    33   195   178  2.8317  0.7100
    33   194   178  2.8298  0.7093
    33   196   179  2.8264  0.7079
    33   194   179  2.8252  0.7075
    32   198   179  2.8061  0.7011
    30   196   180  2.8046  0.7004
    30   197   180  2.8026  0.6997
    31   197   180  2.8023  0.6996
    32   192   179  2.8012  0.6995
    33   196   178  2.8005  0.6996
    31   196   180  2.8002  0.6989
    33   193   178  2.7966  0.6983
    29   196   180  2.7954  0.6973
    33   193   179  2.7929  0.6967
    33   197   179  2.7923  0.6965
    29   197   180  2.7891  0.6952
    32   197   180  2.7832  0.6932
    30   195   180  2.7798  0.6921
    32   196   180  2.7785  0.6917
    29   195   180  2.7774  0.6913
    31   198   180  2.7765  0.6910
    30   198   180  2.7759  0.6908
    28   196   180  2.7751  0.6905
    31   195   180  2.7695  0.6887
    28   197   180  2.7654  0.6873
    28   195   180  2.7639  0.6868
    29   198   180  2.7617  0.6861
    32   198   180  2.7578  0.6848
    33   192   179  2.7469  0.6815
    27   196   180  2.7455  0.6808
    32   195   180  2.7441  0.6803
    33   197   180  2.7396  0.6788
    27   195   180  2.7395  0.6788
    33   198   179  2.7391  0.6789
    33   197   178  2.7387  0.6791
    33   192   178  2.7383  0.6789
    30   192   176  2.7382  0.6795
    28   198   180  2.7381  0.6783
    31   192   176  2.7370  0.6791
    29   194   180  2.7352  0.6773
    33   196   180  2.7345  0.6771
    27   197   180  2.7340  0.6769
    28   194   180  2.7300  0.6756
    30   194   180  2.7297  0.6755
    32   192   178  2.7291  0.6759
    29   192   176  2.7268  0.6757
    32   192   176  2.7240  0.6748
    27   194   180  2.7136  0.6702
    31   194   180  2.7135  0.6702
    33   198   180  2.7134  0.6702
    27   198   180  2.7080  0.6684
    33   193   176  2.7079  0.6695
    31   192   178  2.7019  0.6669
    28   192   176  2.7018  0.6675
    33   195   180  2.6999  0.6658
    33   192   176  2.6985  0.6665
    33   194   176  2.6973  0.6661
    32   194   180  2.6854  0.6610
    28   193   180  2.6750  0.6576
    29   193   180  2.6719  0.6566
    27   193   180  2.6673  0.6551
    27   192   176  2.6627  0.6548
    33   195   176  2.6622  0.6546
    32   198   178  2.6614  0.6537
    30   193   180  2.6599  0.6527
    30   192   178  2.6545  0.6515
    33   198   178  2.6526  0.6509
    33   194   180  2.6424  0.6471
    31   193   180  2.6398  0.6462
    31   198   178  2.6389  0.6465
    27   193   176  2.6114  0.6382
    32   193   180  2.6112  0.6370
    28   192   180  2.6028  0.6343
    27   192   180  2.6026  0.6343
    33   196   176  2.6000  0.6345
    29   192   180  2.5938  0.6315
    30   198   178  2.5912  0.6311
    29   192   178  2.5853  0.6292
    30   192   180  2.5783  0.6265
    33   193   180  2.5720  0.6245
    31   192   180  2.5577  0.6199
    27   194   176  2.5453  0.6170
    32   192   180  2.5319  0.6118
    29   198   178  2.5244  0.6098
    33   197   176  2.5112  0.6062
    34   196   177  3.2046  0.8403
    34   195   177  3.1885  0.8345
    34   197   177  3.1880  0.8343
    29   191   177  3.1720  0.8286
    28   191   177  3.1687  0.8274
    26   194   177  3.1580  0.8235
    26   193   177  3.1522  0.8215
    30   191   177  3.1512  0.8211
    26   195   177  3.1476  0.8198
    34   194   177  3.1459  0.8192
    31   199   177  3.1369  0.8160
    34   198   177  3.1363  0.8158
    27   191   177  3.1352  0.8154
    30   199   177  3.1316  0.8141
    26   196   177  3.1275  0.8126
    32   199   177  3.1274  0.8126
    26   192   177  3.1236  0.8113
    29   199   177  3.1151  0.8082
    31   191   177  3.1134  0.8076
    26   197   177  3.1008  0.8032
    33   199   177  3.0997  0.8028
    28   199   177  3.0902  0.7994
    34   193   177  3.0855  0.7978
    26   191   177  3.0673  0.7913
    26   198   177  3.0670  0.7912
    32   191   177  3.0647  0.7904
    27   199   177  3.0590  0.7884
    34   199   177  3.0507  0.7855
    26   194   179  3.0486  0.7841
    26   195   179  3.0371  0.7801
    26   193   179  3.0347  0.7792
    26   199   177  3.0222  0.7756
    34   192   177  3.0171  0.7738
    33   191   177  3.0094  0.7711
    26   196   179  3.0049  0.7688
    26   192   179  2.9944  0.7652
    26   197   179  2.9592  0.7530
    34   191   177  2.9496  0.7504
    26   191   179  2.9304  0.7432
    27   191   179  2.9267  0.7419
    26   198   179  2.9075  0.7353
    28   191   179  2.9037  0.7340
    29   191   179  2.8680  0.7219
    27   199   179  2.8613  0.7197
    28   199   179  2.8594  0.7190
    26   199   179  2.8551  0.7176
    29   199   179  2.8478  0.7151
    30   191   179  2.8261  0.7078
    30   199   179  2.8249  0.7074
    34   194   178  2.8046  0.7009
    34   195   178  2.8002  0.6995
    31   199   179  2.7894  0.6956
    31   191   179  2.7827  0.6933
    34   193   178  2.7794  0.6925
    34   196   178  2.7640  0.6874
    34   195   179  2.7525  0.6833
    34   194   179  2.7452  0.6809
    32   199   179  2.7394  0.6790
    32   191   179  2.7394  0.6790
    34   196   179  2.7392  0.6789
    34   192   178  2.7304  0.6763
    30   199   180  2.7292  0.6754
    29   191   176  2.7283  0.6763
    30   191   176  2.7275  0.6760
    31   199   180  2.7273  0.6748
    34   193   179  2.7207  0.6729
    28   191   176  2.7179  0.6728
    29   199   180  2.7177  0.6716
    31   191   176  2.7174  0.6727
    26   196   180  2.7072  0.6681
    32   199   180  2.7063  0.6679
    34   197   179  2.7048  0.6676
    26   195   180  2.7042  0.6672
    32   191   176  2.6998  0.6669
    34   197   178  2.6979  0.6656
    28   199   180  2.6971  0.6649
    26   197   180  2.6959  0.6645
    33   191   179  2.6945  0.6643
    27   191   176  2.6937  0.6649
    34   192   179  2.6850  0.6612
    26   194   180  2.6844  0.6607
    33   191   176  2.6741  0.6585
    26   198   180  2.6728  0.6569
    33   199   179  2.6727  0.6572
    27   199   180  2.6706  0.6562
    34   191   178  2.6659  0.6552
    34   197   180  2.6647  0.6543
    34   193   176  2.6646  0.6554
    33   191   178  2.6633  0.6544
    34   196   180  2.6624  0.6536
    33   199   180  2.6594  0.6526
    34   192   176  2.6581  0.6533
    26   191   176  2.6541  0.6520
    34   198   179  2.6523  0.6505
    34   194   176  2.6520  0.6513
    32   191   178  2.6477  0.6493
    26   193   180  2.6463  0.6483
    34   191   179  2.6443  0.6480
    26   199   180  2.6394  0.6461
    34   191   176  2.6378  0.6467
    34   198   180  2.6362  0.6451
    34   195   180  2.6318  0.6437
    31   191   178  2.6172  0.6394
    34   195   176  2.6157  0.6395
    26   192   176  2.6099  0.6377
    34   198   178  2.6074  0.6363
    26   192   180  2.5899  0.6302
    34   199   179  2.5868  0.6294
    34   194   180  2.5804  0.6272
    34   199   180  2.5795  0.6269
    30   191   178  2.5689  0.6240
    32   199   178  2.5642  0.6225
    34   196   176  2.5525  0.6193
    33   199   178  2.5503  0.6181
    31   199   178  2.5478  0.6173
    26   193   176  2.5476  0.6178
    27   191   180  2.5237  0.6092
    28   191   180  2.5195  0.6078
    34   193   180  2.5183  0.6074
    26   191   180  2.5172  0.6071
    29   191   180  2.5085  0.6044
    30   199   178  2.5074  0.6045
    34   199   178  2.5005  0.6023
    29   191   178  2.5004  0.6023
    35   196   177  3.1346  0.8152
    35   195   177  3.1185  0.8095
    35   197   177  3.1176  0.8091
    29   190   177  3.0959  0.8014
    28   190   177  3.0905  0.7995
    30   190   177  3.0774  0.7949
    35   194   177  3.0759  0.7944
    25   194   177  3.0666  0.7911
    35   198   177  3.0649  0.7905
    25   195   177  3.0630  0.7898
    25   193   177  3.0560  0.7874
    27   190   177  3.0545  0.7868
    25   196   177  3.0516  0.7858
    31   190   177  3.0423  0.7826
    25   197   177  3.0350  0.7800
    30   200   177  3.0334  0.7794
    31   200   177  3.0326  0.7792
    29   200   177  3.0243  0.7763
    25   192   177  3.0235  0.7760
    25   194   179  3.0215  0.7746
    32   200   177  3.0184  0.7742
    35   193   177  3.0162  0.7735
    25   198   177  3.0121  0.7720
    25   195   179  3.0104  0.7707
    25   193   179  3.0089  0.7702
    28   200   177  3.0085  0.7707
    32   190   177  2.9967  0.7667
    27   200   177  2.9875  0.7635
